Datetime,Open,Close,High,Low,value,Volume,Datetime,extr,Разметка,neural_trends
2016-12-29,170.05,171.3,172.22,167.55,8429269980.0,49661210.0,2016-12-29,,buy,1.0
2016-12-30,171.7,173.25,173.25,170.56,6088303588.4,35427000.0,2016-12-30,,buy,1.0
2017-01-03,173.4,180.12,181.68,173.0,9609078356.4,53890400.0,2017-01-03,max,sell,0.0
2017-01-04,178.9,175.95,179.41,174.23,7305516105.8,41400710.0,2017-01-04,,sell,0.0
2017-01-05,176.31,171.9,177.28,171.54,6109242773.7,35093040.0,2017-01-05,,sell,0.0
2017-01-06,172.4,170.69,173.75,169.5,6065097940.3,35415590.0,2017-01-06,,sell,0.0
2017-01-09,171.37,168.35,172.39,168.05,5977865131.5,35187380.0,2017-01-09,,sell,0.0
2017-01-10,168.35,171.6,172.3,167.54,10071297927.3,58874120.0,2017-01-10,min,buy,1.0
2017-01-11,171.5,169.05,173.05,168.54,9012624271.8,52772790.0,2017-01-11,,buy,1.0
2017-01-12,170.0,168.27,170.65,168.02,8442987495.6,49854940.0,2017-01-12,,buy,1.0
2017-01-13,168.79,164.9,172.39,163.88,14304593966.6,85990570.0,2017-01-13,,buy,1.0
2017-01-16,165.22,164.66,166.8,164.06,6218640885.2,37577470.0,2017-01-16,,buy,1.0
2017-01-17,164.67,165.98,166.47,163.34,7583759716.1,45968310.0,2017-01-17,,buy,1.0
2017-01-18,165.9,165.24,167.8,164.31,7051446491.7,42479900.0,2017-01-18,,buy,1.0
2017-01-19,165.46,166.3,166.99,164.69,6375017242.4,38478840.0,2017-01-19,,buy,1.0
2017-01-20,166.55,167.49,168.19,165.42,5439248605.5,32581460.0,2017-01-20,,buy,1.0
2017-01-23,167.33,166.75,167.33,164.53,6047501657.5,36457470.0,2017-01-23,,buy,1.0
2017-01-24,167.37,170.25,170.7,167.24,7685357888.0,45397860.0,2017-01-24,,buy,1.0
2017-01-25,170.5,170.26,171.3,169.5,7244601704.1,42543080.0,2017-01-25,,buy,1.0
2017-01-26,170.85,173.79,174.39,169.06,9680053074.7,56105000.0,2017-01-26,,buy,1.0
2017-01-27,173.89,178.92,178.92,173.0,12474937132.1,71123150.0,2017-01-27,max,sell,0.0
2017-01-30,177.5,174.6,178.0,174.24,8087212526.2,45935720.0,2017-01-30,,sell,0.0
2017-01-31,174.37,172.2,175.27,172.07,8049700034.0,46486680.0,2017-01-31,,sell,0.0
2017-02-01,172.59,173.9,174.27,171.75,7317581391.2,42252780.0,2017-02-01,,sell,0.0
2017-02-02,173.94,172.83,174.69,171.95,5380063370.9,31064430.0,2017-02-02,,sell,0.0
2017-02-03,173.03,173.8,174.19,172.27,6026290634.9,34744860.0,2017-02-03,min,buy,1.0
2017-02-06,174.71,172.87,174.98,172.22,5881045286.4,33943730.0,2017-02-06,max,sell,0.0
2017-02-07,173.0,173.47,174.18,171.51,5795780887.6,33506000.0,2017-02-07,min,buy,1.0
2017-02-08,173.2,171.2,173.2,170.77,5719832547.9,33314310.0,2017-02-08,max,sell,0.0
2017-02-09,171.91,168.8,172.67,167.84,8265496689.9,48730500.0,2017-02-09,,sell,0.0
2017-02-10,169.05,165.5,170.45,165.4,9906222029.1,59337100.0,2017-02-10,,sell,0.0
2017-02-13,166.05,164.7,167.05,163.5,8747119742.3,53028170.0,2017-02-13,,sell,0.0
2017-02-14,164.99,162.7,165.14,162.01,8876852540.2,54466800.0,2017-02-14,min,buy,1.0
2017-02-15,162.27,163.5,165.57,160.0,11242527834.7,68808530.0,2017-02-15,,buy,1.0
2017-02-16,164.4,166.49,166.5,162.21,7301058057.2,44328980.0,2017-02-16,,buy,1.0
2017-02-17,166.48,165.49,167.12,164.42,5402840339.5,32616900.0,2017-02-17,,buy,1.0
2017-02-20,166.4,165.44,166.69,163.93,4461326090.5,26986270.0,2017-02-20,,buy,1.0
2017-02-21,165.11,167.0,168.38,164.8,6625621596.3,39649880.0,2017-02-21,max,sell,0.0
2017-02-22,167.5,165.9,168.3,164.35,6767903223.5,40662980.0,2017-02-22,,sell,0.0
2017-02-24,166.53,165.51,168.02,165.03,4941136901.3,29704800.0,2017-02-24,,sell,0.0
2017-02-27,166.01,160.95,166.34,160.62,6832437625.0,41947190.0,2017-02-27,,sell,0.0
2017-02-28,161.05,156.0,161.19,155.7,10715464371.7,67919290.0,2017-02-28,min,buy,1.0
2017-03-01,155.65,160.0,160.92,155.65,9933849228.5,62258970.0,2017-03-01,,buy,1.0
2017-03-02,161.39,163.4,164.3,160.33,10627718572.8,65453580.0,2017-03-02,,buy,1.0
2017-03-03,162.95,164.4,164.89,161.61,6251135565.2,38242710.0,2017-03-03,,buy,1.0
2017-03-06,164.5,162.0,165.99,162.0,6051572005.1,36845090.0,2017-03-06,max,sell,0.0
2017-03-07,162.41,160.98,162.41,158.9,7207037205.9,44866990.0,2017-03-07,,sell,0.0
2017-03-09,159.22,156.2,160.84,155.23,10053776691.9,63696720.0,2017-03-09,,sell,0.0
2017-03-10,157.32,157.5,159.4,155.55,8097090719.7,51296630.0,2017-03-10,,sell,0.0
2017-03-13,157.49,158.92,159.87,155.86,5408217253.6,34087370.0,2017-03-13,,sell,0.0
2017-03-14,159.5,157.42,160.75,157.02,9425744051.6,59200290.0,2017-03-14,,sell,0.0
2017-03-15,158.05,156.2,159.67,156.06,7697717656.1,48858400.0,2017-03-15,,sell,0.0
2017-03-16,157.82,158.35,159.85,157.82,10847183757.8,68322520.0,2017-03-16,,sell,0.0
2017-03-17,158.55,161.15,162.85,158.17,10530193716.3,65470090.0,2017-03-17,min,buy,1.0
2017-03-20,161.57,163.8,164.05,160.61,6756721100.8,41497240.0,2017-03-20,,buy,1.0
2017-03-21,164.5,162.98,165.49,162.25,6540331822.4,39831880.0,2017-03-21,,buy,1.0
